list,block,block_label,trial_in_block,trial_uid,task,word,word_type,correct_tone,condition,gender,audio,item_role,is_repeat,repeat_condition,original_task,first_exposure_id,correct_response,correct_pos,heard_tone_pos,heard_tone,opt0_text,opt0_role,opt0_tone,opt1_text,opt1_role,opt1_tone,opt2_text,opt2_role,opt2_tone,opt3_text,opt3_role,opt3_tone,opt4_text,opt4_role,opt4_tone,opt5_text,opt5_role,opt5_tone
28,2,Task2,63,L28_B2_63,2,不免,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不免_M_Err_T1_C2.mp3,fixed,0,,,,不免,5,,T2,不正,foil,,不济,foil,,不力,foil,,不计,foil,,不法,foil,,不免,target,
28,2,Task2,64,L28_B2_64,2,清一色,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/清一色_M_Cor.mp3,bridge,0,,,,清一色,1,,T2,大一统,foil,,清一色,target,,下一场,foil,,差一点,foil,,多一点,foil,,同一性,foil,
28,2,Task2,65,L28_B2_65,2,受不了,single_bu,4.0,Cor,M,resources/bu_single/受不了_M_Cor.mp3,fixed,0,,,,受不了,0,,T4,受不了,target,,用不着,foil,,舍不得,foil,,了不起,foil,,岳不群,foil,,看不到,foil,
28,2,Task2,66,L28_B2_66,2,一心一意,double_yi,4;2,Err_T1T2_Inter_C1C1,M,resources/yi_double/一心一意_M_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一心一意,3,,,一生一世,foil,,一字一句,foil,,一点一点,foil,,一心一意,target,,一招一式,foil,,一点一滴,foil,
28,2,Task2,67,L28_B2_67,2,保不齐,single_bu,4.0,Cor,M,resources/bu_single/保不齐_M_Cor.mp3,fixed,0,,,,保不齐,2,,T4,算不上,foil,,忘不了,foil,,保不齐,target,,且不说,foil,,少不得,foil,,行不通,foil,
28,2,Task2,68,L28_B2_68,2,一下子,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一下子_F_Cor.mp3,bridge,0,,,,一下子,2,,T2,一点儿,foil,,一块儿,foil,,一下子,target,,一方面,foil,,一辈子,foil,,一家人,foil,
28,2,Task2,69,L28_B2_69,2,一针一线,double_yi,4;2,Cor,F,resources/yi_double/一针一线_F_Cor.mp3,fixed,0,,,,一针一线,2,,4;2,一点一点,foil,,一老一少,foil,,一针一线,target,,一字一顿,foil,,一生一世,foil,,一招一式,foil,
28,2,Task2,70,L28_B2_70,2,不过,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不过_F_Err_T1_C4.mp3,fixed,0,,,,不过,3,,T4,不让,foil,,不在,foil,,不用,foil,,不过,target,,不禁,foil,,不论,foil,
28,2,Task2,71,L28_B2_71,2,不行,single_bu,4.0,Cor,F,resources/bu_single/不行_F_Cor.mp3,fixed,0,,,,不行,0,,T4,不行,target,,不肖,foil,,不严,foil,,不孕,foil,,不犯,foil,,不支,foil,
28,2,Task2,72,L28_B2_72,2,不闻不问,double_bu,4;2,Cor,F,resources/bu_double/不闻不问_F_Cor.mp3,fixed,0,,,,不闻不问,5,,4;2,不干不净,foil,,不紧不慢,foil,,不大不小,foil,,不屈不挠,foil,,不伦不类,foil,,不闻不问,target,
28,2,Task2,73,L28_B2_73,2,一朝一夕,double_yi,4:4,Err_T2_Intra_C2,F,resources/yi_double/一朝一夕_F_Err_T2_Intra_C2.mp3,fixed,0,,,,一朝一夕,3,,T2,一点一滴,foil,,一招一式,foil,,一生一世,foil,,一朝一夕,target,,一老一少,foil,,一点一点,foil,
28,2,Task2,74,L28_B2_74,2,不慌不忙,double_bu,4;4,Err_T1T2_C2C2,F,resources/bu_double/不慌不忙_F_Err_T1T2_C2C2.mp3,fixed,0,,,,不慌不忙,2,,,不干不净,foil,,不伦不类,foil,,不慌不忙,target,,不屈不挠,foil,,不大不小,foil,,不紧不慢,foil,
28,2,Task2,75,L28_B2_75,2,不见,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不见_M_Err_T1_C4.mp3,fixed,0,,,,不见,1,,T4,不具,foil,,不见,target,,不备,foil,,不拘,foil,,不测,foil,,不振,foil,
28,2,Task2,76,L28_B2_76,2,一定,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一定_F_Cor.mp3,fixed,0,,,,一定,2,,T2,一面,foil,,一边,foil,,一定,target,,一块,foil,,一片,foil,,一只,foil,
28,2,Task2,77,L28_B2_77,2,不知不觉,double_bu,4;4,Cor,F,resources/bu_double/不知不觉_F_Cor.mp3,fixed,0,,,,不知不觉,5,,4;4,不大不小,foil,,不干不净,foil,,不伦不类,foil,,不屈不挠,foil,,不紧不慢,foil,,不知不觉,target,
28,2,Task2,78,L28_B2_78,2,不许,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不许_M_Err_T1_C2.mp3,fixed,0,,,,不许,2,,T2,不再,foil,,不久,foil,,不许,target,,不少,foil,,不但,foil,,不肯,foil,
28,2,Task2,79,L28_B2_79,2,一问一答,double_yi,2;4,Err_T1_Inter_C1,M,resources/yi_double/一问一答_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一问一答,2,,T1,一丝一毫,foil,,一点一点,foil,,一问一答,target,,一招一式,foil,,一字一句,foil,,一点一滴,foil,
28,2,Task2,80,L28_B2_80,2,一言一行,double_yi,4;4,Err_T1_Inter_C1,F,resources/yi_double/一言一行_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一言一行,3,,T1,一生一世,foil,,一字一顿,foil,,一老一少,foil,,一言一行,target,,一丝一毫,foil,,一字一句,foil,
28,2,Task2,81,L28_B2_81,2,不清不楚,double_bu,4;4,Err_T1T2_C2C2,F,resources/bu_double/不清不楚_F_Err_T1T2_C2C2.mp3,fixed,0,,,,不清不楚,2,,,不干不净,foil,,不伦不类,foil,,不清不楚,target,,不大不小,foil,,不屈不挠,foil,,不紧不慢,foil,
28,2,Task2,82,L28_B2_82,2,一口气,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一口气_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一口气,4,,T2,一点点,foil,,一分钟,foil,,一个月,foil,,一阵子,foil,,一口气,target,,一院制,foil,
28,2,Task2,83,L28_B2_83,2,一下,single_card_t2,2.0,Err_T1_Intra_C4,F,resources/yi_cardinal_T2/一下_F_Err_T1_Intra_C4.mp3,fixed,0,,,,一下,4,,T4,一日,foil,,一文,foil,,一味,foil,,一张,foil,,一下,target,,一枚,foil,
28,2,Task2,84,L28_B2_84,2,忍不住,single_bu,2.0,Err_T1_C4,M,resources/bu_single/忍不住_M_Err_T1_C4.mp3,fixed,0,,,,忍不住,2,,T4,想不到,foil,,对不起,foil,,忍不住,target,,说不定,foil,,差不多,foil,,来不及,foil,
28,2,Task2,85,L28_B2_85,2,看不惯,single_bu,2.0,Cor,M,resources/bu_single/看不惯_M_Cor.mp3,fixed,0,,,,看不惯,3,,T2,说不得,foil,,殊不知,foil,,巴不得,foil,,看不惯,target,,少不了,foil,,止不住,foil,
28,2,Task2,86,L28_B2_86,2,想不通,single_bu,4.0,Err_T1_C2,M,resources/bu_single/想不通_M_Err_T1_C2.mp3,fixed,0,,,,想不通,3,,T2,顾不上,foil,,谈不上,foil,,要不然,foil,,想不通,target,,免不了,foil,,过不去,foil,
28,2,Task2,87,L28_B2_87,2,不公,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不公_F_Err_T1_C2.mp3,fixed,0,,,,不公,1,,T2,不周,foil,,不公,target,,不羁,foil,,不独,foil,,不育,foil,,不厌,foil,
28,2,Task2,88,L28_B2_88,2,不堪,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不堪_M_Err_T1_C2.mp3,fixed,0,,,,不堪,4,,T2,不无,foil,,不详,foil,,不祥,foil,,不懈,foil,,不堪,target,,不均,foil,
28,2,Task2,89,L28_B2_89,2,不断,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不断_M_Err_T1_C4.mp3,fixed,0,,,,不断,2,,T4,不等,foil,,不远,foil,,不断,target,,不便,foil,,不成,foil,,不然,foil,
28,2,Task2,90,L28_B2_90,2,一带一路,double_yi,2;2,Cor,F,resources/yi_double/一带一路_F_Cor.mp3,fixed,0,,,,一带一路,2,,2;2,一字一句,foil,,一招一式,foil,,一带一路,target,,一丝一毫,foil,,一点一滴,foil,,一字一顿,foil,
28,2,Task2,91,L28_B2_91,2,一直,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一直_F_Cor.mp3,bridge,0,,,,一直,3,,T4,一圈,foil,,一面,foil,,一幕,foil,,一直,target,,一根,foil,,一笔,foil,
28,3,Task1,1,L28_B3_1,1,一鸣惊人,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一鸣惊人_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一鸣惊人,2,0,T1,伊鸣惊人,inter,T1,椅鸣惊人,lure,T3,一鸣惊人,correct,T4,仪鸣惊人,intra,T2,依鸣惊人,inter,T1,姨鸣惊人,intra,T2
28,3,Task1,2,L28_B3_2,1,可见一斑,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/可见一斑_F_Cor.mp3,fixed,0,,,,可见一斑,0,0,T4,可见一斑,correct,T4,可见姨斑,intra,T2,可见椅斑,lure,T3,可见医斑,inter,T1,可见依斑,inter,T1,可见仪斑,intra,T2
28,3,Task1,3,L28_B3_3,1,一般般,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一般般_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一般般,2,1,T1,仪般般,intra,T2,依般般,inter,T1,一般般,correct,T4,医般般,inter,T1,姨般般,intra,T2,蚁般般,lure,T3
28,3,Task1,4,L28_B3_4,1,一技之长,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一技之长_M_Cor.mp3,fixed,0,,,,一技之长,3,3,T2,已技之长,lure,T3,义技之长,intra,T4,伊技之长,inter,T1,一技之长,correct,T2,艺技之长,intra,T4,依技之长,inter,T1
28,3,Task1,5,L28_B3_5,1,九九归一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/九九归一_M_Cor.mp3,fixed,0,,,,九九归一,0,0,T1,九九归一,correct,T1,九九归宜,inter,T2,九九归仪,inter,T2,九九归蚁,lure,T3,九九归义,inter,T4,九九归益,inter,T4
28,3,Task1,6,L28_B3_6,1,唯一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/唯一_F_Cor.mp3,fixed,0,,,,唯一,2,2,T1,唯蚁,lure,T3,唯仪,inter,T2,唯一,correct,T1,唯益,inter,T4,唯宜,inter,T2,唯义,inter,T4
28,3,Task1,7,L28_B3_7,1,一起,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一起_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一起,3,0,T2,宜起,intra,T2,椅起,lure,T3,伊起,inter,T1,一起,correct,T4,依起,inter,T1,姨起,intra,T2
28,3,Task1,8,L28_B3_8,1,一条龙,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一条龙_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一条龙,5,0,T1,依条龙,inter,T1,已条龙,lure,T3,姨条龙,intra,T2,伊条龙,inter,T1,仪条龙,intra,T2,一条龙,correct,T4
28,3,Task1,9,L28_B3_9,1,一时间,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一时间_F_Cor.mp3,bridge,0,,,,一时间,5,5,T4,仪时间,intra,T2,伊时间,inter,T1,蚁时间,lure,T3,姨时间,intra,T2,医时间,inter,T1,一时间,correct,T4
28,3,Task1,10,L28_B3_10,1,大吃一惊,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/大吃一惊_F_Err_T1_Intra_C2.mp3,fixed,0,,,,大吃一惊,1,2,T2,大吃医惊,inter,T1,大吃一惊,correct,T4,大吃姨惊,intra,T2,大吃伊惊,inter,T1,大吃宜惊,intra,T2,大吃已惊,lure,T3
28,3,Task1,11,L28_B3_11,1,万里挑一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/万里挑一_M_Cor.mp3,fixed,0,,,,万里挑一,1,1,T1,万里挑宜,inter,T2,万里挑一,correct,T1,万里挑已,lure,T3,万里挑益,inter,T4,万里挑艺,inter,T4,万里挑姨,inter,T2
28,3,Task1,12,L28_B3_12,1,一头,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一头_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一头,4,1,T2,依头,inter,T1,宜头,intra,T2,仪头,intra,T2,伊头,inter,T1,一头,correct,T4,已头,lure,T3
28,3,Task1,13,L28_B3_13,1,一手,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一手_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一手,0,3,T2,一手,correct,T4,伊手,inter,T1,蚁手,lure,T3,姨手,intra,T2,医手,inter,T1,宜手,intra,T2
28,3,Task1,14,L28_B3_14,1,一动不动,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/一动不动_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一动不动,0,2,T1,一动不动,correct,T2,已动不动,lure,T3,依动不动,inter,T1,艺动不动,intra,T4,义动不动,intra,T4,伊动不动,inter,T1
28,3,Task1,15,L28_B3_15,1,一帆风顺,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一帆风顺_M_Cor.mp3,fixed,0,,,,一帆风顺,5,5,T4,蚁帆风顺,lure,T3,伊帆风顺,inter,T1,姨帆风顺,intra,T2,医帆风顺,inter,T1,仪帆风顺,intra,T2,一帆风顺,correct,T4
28,3,Task1,16,L28_B3_16,1,一年,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一年_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一年,5,2,T2,已年,lure,T3,依年,inter,T1,仪年,intra,T2,宜年,intra,T2,伊年,inter,T1,一年,correct,T4
28,3,Task1,17,L28_B3_17,1,一回事,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一回事_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一回事,0,3,T1,一回事,correct,T4,姨回事,intra,T2,椅回事,lure,T3,依回事,inter,T1,仪回事,intra,T2,医回事,inter,T1
28,3,Task1,18,L28_B3_18,1,逐一,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/逐一_M_Err_T1_Inter_C4.mp3,fixed,0,,,,逐一,4,1,T4,逐姨,inter,T2,逐义,inter,T4,逐仪,inter,T2,逐已,lure,T3,逐一,correct,T1,逐艺,inter,T4
28,3,Task1,19,L28_B3_19,1,数一数二,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/数一数二_F_Err_T1_Inter_C2.mp3,fixed,0,,,,数一数二,4,0,T2,数仪数二,inter,T2,数蚁数二,lure,T3,数宜数二,inter,T2,数艺数二,inter,T4,数一数二,correct,T1,数益数二,inter,T4
28,3,Task1,20,L28_B3_20,1,统一着装,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/统一着装_M_Err_T1_Inter_C4.mp3,fixed,0,,,,统一着装,0,2,T4,统一着装,correct,T1,统宜着装,inter,T2,统义着装,inter,T4,统仪着装,inter,T2,统椅着装,lure,T3,统益着装,inter,T4
28,3,Task1,21,L28_B3_21,1,统一,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/统一_F_Err_T1_Inter_C2.mp3,fixed,0,,,,统一,4,2,T2,统义,inter,T4,统已,lure,T3,统姨,inter,T2,统艺,inter,T4,统一,correct,T1,统仪,inter,T2
28,3,Task1,22,L28_B3_22,1,第一,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/第一_M_Err_T1_Inter_C4.mp3,fixed,0,,,,第一,5,0,T4,第艺,inter,T4,第已,lure,T3,第义,inter,T4,第仪,inter,T2,第姨,inter,T2,第一,correct,T1
28,3,Task1,23,L28_B3_23,1,专一,single_ord_t1,1.0,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/专一_F_Err_T1_Inter_C4.mp3,fixed,0,,,,专一,4,0,T4,专艺,inter,T4,专仪,inter,T2,专义,inter,T4,专姨,inter,T2,专一,correct,T1,专椅,lure,T3
28,3,Task1,24,L28_B3_24,1,一本正经,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一本正经_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一本正经,3,4,T1,姨本正经,intra,T2,蚁本正经,lure,T3,宜本正经,intra,T2,一本正经,correct,T4,医本正经,inter,T1,伊本正经,inter,T1
28,3,Task1,25,L28_B3_25,1,一言为定,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一言为定_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一言为定,0,2,T1,一言为定,correct,T4,仪言为定,intra,T2,依言为定,inter,T1,宜言为定,intra,T2,蚁言为定,lure,T3,医言为定,inter,T1
28,3,Task1,26,L28_B3_26,1,一针见血,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一针见血_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一针见血,2,1,T2,伊针见血,inter,T1,姨针见血,intra,T2,一针见血,correct,T4,已针见血,lure,T3,医针见血,inter,T1,宜针见血,intra,T2
28,3,Task1,27,L28_B3_27,1,天各一方,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/天各一方_M_Cor.mp3,fixed,0,,,,天各一方,5,5,T4,天各仪方,intra,T2,天各依方,inter,T1,天各椅方,lure,T3,天各姨方,intra,T2,天各伊方,inter,T1,天各一方,correct,T4
28,3,Task1,28,L28_B3_28,1,初一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/初一_F_Cor.mp3,fixed,0,,,,初一,3,3,T1,初艺,inter,T4,初益,inter,T4,初椅,lure,T3,初一,correct,T1,初姨,inter,T2,初仪,inter,T2
28,3,Task1,29,L28_B3_29,1,一刀两断,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一刀两断_M_Cor.mp3,fixed,0,,,,一刀两断,1,1,T4,仪刀两断,intra,T2,一刀两断,correct,T4,伊刀两断,inter,T1,已刀两断,lure,T3,宜刀两断,intra,T2,依刀两断,inter,T1
28,3,Task1,30,L28_B3_30,1,之一,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/之一_F_Err_T1_Inter_C2.mp3,fixed,0,,,,之一,5,0,T2,之姨,inter,T2,之艺,inter,T4,之仪,inter,T2,之义,inter,T4,之椅,lure,T3,之一,correct,T1
28,3,Task1,31,L28_B3_31,1,独一无二,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/独一无二_F_Err_T1_Inter_C2.mp3,fixed,0,,,,独一无二,4,1,T2,独艺无二,inter,T4,独宜无二,inter,T2,独姨无二,inter,T2,独蚁无二,lure,T3,独一无二,correct,T1,独益无二,inter,T4
28,3,Task1,32,L28_B3_32,1,说一不二,single_ord_t1,1.0,Err_T1_Inter_C2,M,resources/yi_ordinal_T1/说一不二_M_Err_T1_Inter_C2.mp3,fixed,0,,,,说一不二,0,3,T2,说一不二,correct,T1,说艺不二,inter,T4,说益不二,inter,T4,说宜不二,inter,T2,说蚁不二,lure,T3,说姨不二,inter,T2
28,3,Task1,33,L28_B3_33,1,一丁点,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一丁点_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一丁点,5,2,T2,伊丁点,inter,T1,依丁点,inter,T1,宜丁点,intra,T2,仪丁点,intra,T2,已丁点,lure,T3,一丁点,correct,T4
28,3,Task1,34,L28_B3_34,1,一见钟情,single_card_t2,2.0,Err_T1_Intra_C4,F,resources/yi_cardinal_T2/一见钟情_F_Err_T1_Intra_C4.mp3,fixed,0,,,,一见钟情,4,0,T4,艺见钟情,intra,T4,已见钟情,lure,T3,医见钟情,inter,T1,义见钟情,intra,T4,一见钟情,correct,T2,伊见钟情,inter,T1
28,3,Task1,35,L28_B3_35,1,倒打一耙,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/倒打一耙_F_Err_T1_Inter_C1.mp3,fixed,0,,,,倒打一耙,0,3,T1,倒打一耙,correct,T4,倒打姨耙,intra,T2,倒打宜耙,intra,T2,倒打伊耙,inter,T1,倒打医耙,inter,T1,倒打已耙,lure,T3
28,3,Task1,36,L28_B3_36,1,一众,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一众_F_Cor.mp3,bridge,0,,,,一众,0,0,T2,一众,correct,T2,艺众,intra,T4,伊众,inter,T1,依众,inter,T1,义众,intra,T4,已众,lure,T3
28,3,Task1,37,L28_B3_37,1,一路,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一路_M_Cor.mp3,bridge,0,,,,一路,1,1,T2,艺路,intra,T4,一路,correct,T2,医路,inter,T1,义路,intra,T4,蚁路,lure,T3,依路,inter,T1
28,3,Task1,38,L28_B3_38,1,一目了然,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一目了然_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一目了然,5,0,T1,医目了然,inter,T1,益目了然,intra,T4,义目了然,intra,T4,已目了然,lure,T3,伊目了然,inter,T1,一目了然,correct,T2
28,3,Task1,39,L28_B3_39,1,专一性,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/专一性_M_Cor.mp3,bridge,0,,,,专一性,5,5,T1,专益性,inter,T4,专宜性,inter,T2,专蚁性,lure,T3,专仪性,inter,T2,专义性,inter,T4,专一性,correct,T1
28,3,Task1,40,L28_B3_40,1,一切,single_card_t2,2.0,Err_T1_Intra_C4,M,resources/yi_cardinal_T2/一切_M_Err_T1_Intra_C4.mp3,bridge,0,,,,一切,2,0,T4,艺切,intra,T4,益切,intra,T4,一切,correct,T2,医切,inter,T1,伊切,inter,T1,蚁切,lure,T3
28,3,Task1,41,L28_B3_41,1,一窍不通,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一窍不通_F_Cor.mp3,fixed,0,,,,一窍不通,4,4,T2,伊窍不通,inter,T1,医窍不通,inter,T1,艺窍不通,intra,T4,已窍不通,lure,T3,一窍不通,correct,T2,义窍不通,intra,T4
28,3,Task1,42,L28_B3_42,1,一望无际,single_card_t2,2.0,Err_T1_Intra_C4,M,resources/yi_cardinal_T2/一望无际_M_Err_T1_Intra_C4.mp3,fixed,0,,,,一望无际,3,0,T4,艺望无际,intra,T4,医望无际,inter,T1,椅望无际,lure,T3,一望无际,correct,T2,依望无际,inter,T1,益望无际,intra,T4
28,3,Task1,43,L28_B3_43,1,一声不吭,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一声不吭_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一声不吭,0,4,T2,一声不吭,correct,T4,伊声不吭,inter,T1,依声不吭,inter,T1,已声不吭,lure,T3,姨声不吭,intra,T2,宜声不吭,intra,T2
28,3,Task1,44,L28_B3_44,1,一共,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一共_F_Cor.mp3,bridge,0,,,,一共,5,5,T2,益共,intra,T4,义共,intra,T4,伊共,inter,T1,蚁共,lure,T3,医共,inter,T1,一共,correct,T2
28,3,Task1,45,L28_B3_45,1,一连串,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一连串_F_Cor.mp3,bridge,0,,,,一连串,4,4,T4,依连串,inter,T1,宜连串,intra,T2,医连串,inter,T1,蚁连串,lure,T3,一连串,correct,T4,仪连串,intra,T2
28,3,Task1,46,L28_B3_46,1,一丝不苟,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一丝不苟_F_Cor.mp3,fixed,0,,,,一丝不苟,0,0,T4,一丝不苟,correct,T4,蚁丝不苟,lure,T3,伊丝不苟,inter,T1,宜丝不苟,intra,T2,姨丝不苟,intra,T2,医丝不苟,inter,T1
28,3,Task1,47,L28_B3_47,1,一举,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一举_F_Cor.mp3,bridge,0,,,,一举,5,5,T4,已举,lure,T3,依举,inter,T1,伊举,inter,T1,姨举,intra,T2,仪举,intra,T2,一举,correct,T4
28,3,Task1,48,L28_B3_48,1,一视同仁,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/一视同仁_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一视同仁,0,2,T1,一视同仁,correct,T2,椅视同仁,lure,T3,依视同仁,inter,T1,益视同仁,intra,T4,义视同仁,intra,T4,伊视同仁,inter,T1
28,3,Task1,49,L28_B3_49,1,别具一格,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/别具一格_F_Err_T1_Intra_C2.mp3,fixed,0,,,,别具一格,5,3,T2,别具依格,inter,T1,别具伊格,inter,T1,别具蚁格,lure,T3,别具宜格,intra,T2,别具仪格,intra,T2,别具一格,correct,T4
28,3,Task1,50,L28_B3_50,1,一窝蜂,single_card_t4,4.0,Cor,F,resources/yi_cardinal_T4/一窝蜂_F_Cor.mp3,bridge,0,,,,一窝蜂,0,0,T4,一窝蜂,correct,T4,椅窝蜂,lure,T3,依窝蜂,inter,T1,宜窝蜂,intra,T2,伊窝蜂,inter,T1,仪窝蜂,intra,T2
28,3,Task1,51,L28_B3_51,1,一大早,single_card_t2,2.0,Err_T1_Intra_C4,M,resources/yi_cardinal_T2/一大早_M_Err_T1_Intra_C4.mp3,bridge,0,,,,一大早,1,0,T4,益大早,intra,T4,一大早,correct,T2,义大早,intra,T4,依大早,inter,T1,椅大早,lure,T3,医大早,inter,T1
28,3,Task1,52,L28_B3_52,1,一体化,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一体化_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一体化,2,1,T1,姨体化,intra,T2,医体化,inter,T1,一体化,correct,T4,仪体化,intra,T2,椅体化,lure,T3,依体化,inter,T1
28,3,Task1,53,L28_B3_53,1,逐一核对,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/逐一核对_F_Err_T1_Inter_C2.mp3,fixed,0,,,,逐一核对,1,0,T2,逐宜核对,inter,T2,逐一核对,correct,T1,逐义核对,inter,T4,逐益核对,inter,T4,逐仪核对,inter,T2,逐椅核对,lure,T3
28,3,Task1,54,L28_B3_54,1,一路货色,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一路货色_F_Cor.mp3,fixed,0,,,,一路货色,3,3,T2,医路货色,inter,T1,已路货色,lure,T3,益路货色,intra,T4,一路货色,correct,T2,义路货色,intra,T4,伊路货色,inter,T1
28,3,Task1,55,L28_B3_55,1,举一反三,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/举一反三_M_Err_T1_Inter_C4.mp3,fixed,0,,,,举一反三,1,0,T4,举益反三,inter,T4,举一反三,correct,T1,举姨反三,inter,T2,举已反三,lure,T3,举艺反三,inter,T4,举宜反三,inter,T2
28,3,Task1,56,L28_B3_56,1,一清二楚,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一清二楚_F_Err_T1_Intra_C2.mp3,fixed,0,,,,一清二楚,5,2,T2,医清二楚,inter,T1,依清二楚,inter,T1,姨清二楚,intra,T2,蚁清二楚,lure,T3,宜清二楚,intra,T2,一清二楚,correct,T4
28,3,Task1,57,L28_B3_57,1,一站式,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/一站式_M_Cor.mp3,bridge,0,,,,一站式,0,0,T2,一站式,correct,T2,益站式,intra,T4,义站式,intra,T4,医站式,inter,T1,依站式,inter,T1,蚁站式,lure,T3
